geog,tractid,d,pcalc,adj_rate,ll,ul,h_state,pcalc_state,adj_rate_state,ll_state,ul_state
Census tract,08041003705,5,28785,24.4628,9.7315,45.864,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041003706,.,22055,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041003707,.,19580,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041003708,0,14310,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041003709,.,32490,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041003801,0,10125,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041003802,0,23040,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041003902,5,63440,8.3575,2.7575,16.985,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041003905,.,21145,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041003906,.,33400,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041003909,.,34950,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041004008,0,15670,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041004009,.,9245,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041004100,4,24500,23.4268,8.1818,46.508,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041004200,3,19190,13.1278,1.9215,34.341,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041004300,.,33910,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041004401,.,46765,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041004402,.,30285,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041004403,0,7755,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041004501,.,24415,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041004502,.,30970,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041004503,3,75225,3.136,0.4108,8.414,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041004506,.,26700,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041004507,5,17580,33.8461,12.1152,66.495,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041004508,.,35415,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041004510,.,51985,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041004511,.,36600,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041004601,.,21020,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041004602,3,21130,12.604,2.0117,32.284,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041004603,.,35855,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041004701,4,24845,12.4648,2.4477,30.211,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041004702,.,11580,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041004703,4,30895,10.9776,2.403,25.768,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041004705,6,41125,12.106,3.8074,25.074,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041004706,.,27860,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041004800,5,25655,17.6468,5.1352,37.643,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041004901,.,18375,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041004902,3,27810,10.004,1.702,25.211,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041005000,6,26900,18.2683,5.6869,37.987,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041005104,6,49350,12.9542,4.8586,24.941,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041005105,3,36755,9.7748,2.2802,22.494,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041005106,4,51855,7.2362,1.7666,16.409,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041005107,0,48615,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041005108,.,45565,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041005109,.,38980,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041005110,.,21025,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041005111,.,41800,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041005201,.,21755,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041005202,0,15090,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041005300,3,23040,11.8507,1.9625,30.074,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041005400,3,30695,12.1519,2.9487,27.611,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041005501,3,24050,10.8788,1.6901,28.052,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041005502,.,24085,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041005601,3,25795,14.3041,3.4321,32.62,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041005602,6,16760,38.9819,14.8229,74.592,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041005700,4,30965,17.5655,5.9054,35.427,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041005800,4,15755,36.4084,12.711,72.288,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041005900,4,35230,16.0384,5.5403,31.987,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041006000,6,34280,20.7428,8.2986,38.788,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041006100,5,20245,23.0095,6.8588,48.643,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041006200,6,26465,24.3058,9.1522,46.714,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041006301,.,26085,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041006302,.,29445,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041006400,4,38720,10.4093,2.7274,23.051,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041006501,.,19770,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041006502,3,35500,11.5532,3.0774,25.438,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041006600,3,12335,16.8827,1.7388,47.593,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041006700,7,28945,26.4815,11.0532,48.542,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041006801,.,21120,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041006802,.,19710,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041006901,3,26250,11.7055,2.2759,28.451,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041006902,.,25970,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041007000,.,21475,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041007101,.,47005,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041007102,0,48025,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041007201,.,49785,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041007202,.,48270,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041007300,3,52975,6.6285,1.5084,15.374,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041007400,0,43755,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041007500,0,44900,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041007601,5,40370,13.1243,4.3281,26.677,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041007602,.,17465,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041007700,3,30085,11.6716,2.656,27.07,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041007800,.,25330,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041007900,0,13200,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041008000,.,22055,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08043978100,.,18210,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08043978200,4,17905,21.052,5.1637,47.663,2546,27655705,8.89833,8.54735,9.2493
Census tract,08043978300,.,27255,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08043978400,0,11635,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08043978500,3,27740,20.5244,7.128,40.842,2546,27655705,8.89833,8.54735,9.2493
Census tract,08043978600,.,17795,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08043978800,.,11745,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08043979000,0,17815,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08043979100,.,15785,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08043979200,0,8675,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08043979400,.,15990,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08043980100,0,1450,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08043980200,0,14145,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08043980300,0,28865,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08045951600,0,18310,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08045951701,.,21725,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08045951702,.,16235,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08045951802,.,21680,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08045951803,.,32140,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08045951804,.,21070,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08045951901,.,24805,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08045951902,.,36080,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08045952001,.,25110,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08045952002,3,42045,8.0142,1.7414,18.855,2546,27655705,8.89833,8.54735,9.2493
Census tract,08045952100,.,33490,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08047013800,.,29620,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08049000100,.,15435,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08049000201,3,25250,10.0348,1.4824,26.193,2546,27655705,8.89833,8.54735,9.2493
Census tract,08049000202,.,34645,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08051963600,0,20755,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08051963700,.,33050,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08051963800,0,24370,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08051963900,0,4510,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08053973100,0,4390,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08055960600,4,15670,27.2208,7.518,59.174,2546,27655705,8.89833,8.54735,9.2493
Census tract,08055960900,.,17245,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08057955600,0,6480,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059009806,.,19590,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059009807,0,9255,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059009808,.,29365,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059009815,.,26825,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059009823,.,24495,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059009824,.,24085,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059009827,4,31915,11.7028,2.8435,26.579,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059009828,0,28610,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059009829,0,9745,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059009830,.,10770,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059009831,4,13005,31.3937,8.3276,69.22,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059009832,0,13635,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059009833,3,29515,11.6708,2.6,27.248,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059009834,.,20895,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059009835,0,18860,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059009836,.,20795,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059009837,.,22490,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059009838,0,27950,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059009839,0,11900,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059009840,.,19100,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059009841,0,11665,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059009842,.,18730,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059009843,.,41940,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059009845,3,20640,14.8913,2.8965,36.189,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059009846,0,23280,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059009847,0,15665,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059009848,0,13170,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059009849,5,28385,21.7913,8.0023,42.344,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059009850,0,12405,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059009851,.,19790,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059009852,.,18895,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059009900,.,12315,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059010000,.,28035,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059010100,3,25815,13.8604,3.2192,31.94,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059010205,0,12095,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059010206,4,19460,25.7223,8.1245,53.185,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059010208,.,29230,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059010209,.,33005,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059010210,.,19245,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059010211,3,18245,20.8719,5.1729,47.094,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059010212,6,20800,30.5754,11.4306,58.949,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059010213,3,24820,11.9621,2.2249,29.436,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059010303,0,27555,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059010304,0,14285,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059010305,4,18830,15.979,3.0244,39.131,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059010306,.,14955,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059010307,.,25095,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059010308,.,29665,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059010402,6,23805,44.1577,21.5005,74.877,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059010403,4,26940,11.4168,2.2225,27.739,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059010405,.,13570,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059010406,3,12875,20.0178,3.0383,51.91,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059010502,0,25825,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059010503,4,21940,16.4175,3.8405,37.746,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059010504,0,14850,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059010603,5,18300,32.6452,11.7168,64.063,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059010604,.,12530,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059010701,3,21610,13.8706,2.6123,34.015,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059010702,3,28255,15.3245,4.2894,33.156,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059010801,.,13155,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059010901,0,24970,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059010902,0,13070,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059011000,4,31570,9.5147,1.7968,23.316,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059011100,7,29590,20.1757,7.2376,39.603,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059011202,.,25425,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059011300,.,15490,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059011401,4,12990,26.9831,6.1289,62.616,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059011402,3,22725,11.7021,1.8636,29.991,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059011550,5,30280,19.1664,6.745,37.929,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059011601,5,18945,22.4716,6.1953,48.882,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059011602,5,23200,20.5095,6.2213,43.073,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059011701,4,22445,15.5933,3.5358,36.206,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059011702,.,29295,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059011708,.,19935,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059011709,0,17535,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059011710,3,19410,12.4388,1.6966,33.074,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059011711,0,21985,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059011712,.,21980,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059011720,.,24435,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059011721,0,12875,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059011723,3,18135,13.8805,2.0291,36.32,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059011724,.,32000,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059011725,0,9410,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059011726,.,29975,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059011727,.,17685,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059011728,0,14385,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059011729,0,21955,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059011730,.,17980,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059011731,0,22095,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059011732,5,24575,16.7955,4.5006,36.904,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059011733,.,7965,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059011803,.,26855,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059011804,.,21945,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059011805,.,27025,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059011806,3,25640,9.6902,1.3867,25.484,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059011904,3,11725,37.2311,10.4979,80.334,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059011951,0,16095,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059012022,0,29275,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059012023,.,17470,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059012024,.,26275,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059012026,.,16560,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059012027,0,15660,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059012030,.,20575,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059012031,0,20460,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059012032,.,13135,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059012033,3,14135,44.0243,16.2315,85.394,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059012034,.,18790,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059012035,.,25960,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059012036,0,19685,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059012037,0,17650,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059012038,0,18725,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059012039,.,26680,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059012041,.,29045,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059012042,.,19155,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059012043,3,28660,9.8877,1.7264,24.75,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059012044,3,21130,13.4426,2.3548,33.618,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059012045,3,30430,10.1328,1.9788,24.598,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059012046,0,10950,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059012047,.,22120,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059012048,.,12135,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059012049,.,19845,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059012050,.,19990,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059012051,0,17860,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059012052,5,26455,17.1123,4.9795,36.503,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059012053,3,19520,15.0414,2.7566,37.163,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059012054,0,19500,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059012055,0,19950,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059012057,.,29440,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059012058,3,19675,29.1932,10.2011,57.942,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059012059,.,16940,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059012060,5,16550,33.5811,11.4666,67.294,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059015800,4,20760,11.518,1.5451,30.741,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059015900,4,18525,26.8442,8.4356,55.616,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059060300,.,22995,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059060400,3,17800,15.9084,2.7749,39.829,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059060500,0,37335,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059980000,0,0,.,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08059980400,0,6270,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08061960100,0,7245,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08063962100,0,26550,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08063962200,.,6920,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08063962300,.,4705,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08065961700,.,27455,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08065961900,0,10470,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08067940300,0,31380,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08067940400,.,28985,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08067970600,.,48790,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08067970701,.,24585,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08067970703,0,28995,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08067970704,.,19435,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08067970800,.,35710,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08067970900,0,20910,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08067971000,.,16300,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08067971100,.,20415,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08069000100,0,13450,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08069000201,.,14995,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08069000202,.,11265,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08069000300,.,14240,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08069000401,0,9645,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08069000402,.,12410,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08069000503,4,31820,26.7917,11.8263,47.79,2546,27655705,8.89833,8.54735,9.2493
Census tract,08069000504,0,15660,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08069000505,.,18935,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08069000506,.,16935,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08069000600,0,33505,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08069000700,0,14950,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08069000801,.,8240,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08069000802,0,6610,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08069000901,4,28950,15.2499,4.3423,32.79,2546,27655705,8.89833,8.54735,9.2493
Census tract,08069000902,.,19160,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08069001003,4,26340,18.7206,5.8436,38.887,2546,27655705,8.89833,8.54735,9.2493
Census tract,08069001004,.,17755,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08069001007,.,17590,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08069001008,0,9895,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08069001009,4,29515,12.5671,3.0318,28.609,2546,27655705,8.89833,8.54735,9.2493
Census tract,08069001010,0,14155,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08069001104,3,31440,8.9353,1.5412,22.438,2546,27655705,8.89833,8.54735,9.2493
Census tract,08069001106,.,24370,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08069001107,.,27120,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08069001109,.,25205,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08069001110,.,28130,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08069001111,0,12110,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08069001112,0,24410,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08069001113,.,18125,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08069001114,.,11415,.,.,.,2546,27655705,8.89833,8.54735,9.2493
